item_id,benchmark,condition,selected_candidate_indices
herbench:SVA_4943,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4970,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4970,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4972,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4972,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4975,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4975,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4976,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4976,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_5111,herbench,mdp3_8,"[6, 14, 32, 35, 40, 45, 48, 55]"
herbench:SVA_5111,herbench,plain_dpp_8,"[6, 14, 32, 35, 40, 45, 48, 55]"
herbench:SVA_5113,herbench,mdp3_8,"[6, 10, 11, 12, 37, 45, 46, 55]"
herbench:SVA_5113,herbench,plain_dpp_8,"[6, 10, 11, 12, 36, 45, 46, 55]"
herbench:SVA_5119,herbench,mdp3_8,"[6, 10, 11, 14, 36, 45, 46, 55]"
herbench:SVA_5119,herbench,plain_dpp_8,"[6, 10, 11, 14, 36, 45, 46, 55]"
herbench:SVA_5140,herbench,mdp3_8,"[0, 5, 10, 12, 35, 45, 46, 62]"
herbench:SVA_5140,herbench,plain_dpp_8,"[0, 5, 10, 12, 19, 35, 45, 46]"
herbench:SVA_5141,herbench,mdp3_8,"[0, 5, 10, 12, 35, 45, 46, 62]"
herbench:SVA_5141,herbench,plain_dpp_8,"[0, 5, 10, 12, 19, 35, 45, 46]"
herbench:SVA_5152,herbench,mdp3_8,"[0, 5, 10, 12, 35, 45, 46, 62]"
herbench:SVA_5152,herbench,plain_dpp_8,"[0, 5, 10, 12, 19, 35, 45, 46]"
herbench:TSO_0177,herbench,mdp3_8,"[11, 24, 27, 28, 30, 34, 47, 52]"
herbench:TSO_0177,herbench,plain_dpp_8,"[11, 19, 24, 27, 28, 30, 47, 52]"
herbench:TSO_0186,herbench,mdp3_8,"[11, 12, 13, 27, 30, 50, 52, 54]"
herbench:TSO_0186,herbench,plain_dpp_8,"[6, 12, 13, 19, 27, 30, 50, 52]"
herbench:TSO_0195,herbench,mdp3_8,"[12, 13, 27, 29, 30, 31, 44, 52]"
herbench:TSO_0195,herbench,plain_dpp_8,"[12, 13, 25, 27, 29, 30, 31, 52]"
herbench:TSO_0228,herbench,mdp3_8,"[0, 10, 28, 29, 39, 49, 51, 63]"
herbench:TSO_0228,herbench,plain_dpp_8,"[0, 10, 20, 25, 36, 39, 49, 51]"
herbench:TSO_0235,herbench,mdp3_8,"[0, 8, 10, 31, 39, 50, 60, 63]"
herbench:TSO_0235,herbench,plain_dpp_8,"[0, 10, 31, 34, 39, 49, 50, 60]"
herbench:TSO_0242,herbench,mdp3_8,"[8, 10, 20, 29, 31, 36, 39, 50]"
herbench:TSO_0242,herbench,plain_dpp_8,"[8, 10, 20, 31, 36, 39, 49, 50]"
herbench:TSO_0248,herbench,mdp3_8,"[0, 10, 13, 28, 47, 49, 58, 60]"
herbench:TSO_0248,herbench,plain_dpp_8,"[10, 13, 28, 47, 49, 55, 59, 60]"
herbench:TSO_0586,herbench,mdp3_8,"[10, 16, 19, 23, 25, 33, 37, 54]"
herbench:TSO_0586,herbench,plain_dpp_8,"[1, 4, 10, 16, 19, 21, 23, 25]"
herbench:TSO_0588,herbench,mdp3_8,"[5, 10, 16, 25, 27, 38, 40, 56]"
herbench:TSO_0588,herbench,plain_dpp_8,"[10, 16, 18, 20, 25, 27, 38, 56]"
herbench:TSO_0589,herbench,mdp3_8,"[1, 10, 16, 21, 26, 37, 40, 46]"
herbench:TSO_0589,herbench,plain_dpp_8,"[1, 10, 16, 21, 27, 40, 46, 56]"
herbench:TSO_0595,herbench,mdp3_8,"[0, 2, 10, 36, 37, 40, 55, 56]"
herbench:TSO_0595,herbench,plain_dpp_8,"[0, 2, 10, 11, 16, 20, 55, 56]"
herbench:TSO_0598,herbench,mdp3_8,"[3, 5, 10, 19, 20, 38, 54, 56]"
herbench:TSO_0598,herbench,plain_dpp_8,"[3, 5, 10, 14, 19, 20, 25, 56]"
herbench:TSO_0684,herbench,mdp3_8,"[0, 4, 18, 31, 55, 56, 58, 63]"
herbench:TSO_0684,herbench,plain_dpp_8,"[0, 4, 11, 18, 41, 42, 56, 58]"
herbench:TSO_0692,herbench,mdp3_8,"[7, 10, 18, 23, 28, 32, 46, 55]"
herbench:TSO_0692,herbench,plain_dpp_8,"[7, 17, 23, 28, 40, 46, 55, 63]"
herbench:TSO_0694,herbench,mdp3_8,"[0, 4, 18, 21, 24, 34, 55, 63]"
herbench:TSO_0694,herbench,plain_dpp_8,"[0, 4, 7, 21, 32, 38, 55, 62]"
herbench:TSO_0696,herbench,mdp3_8,"[0, 4, 24, 30, 31, 32, 55, 63]"
herbench:TSO_0696,herbench,plain_dpp_8,"[0, 4, 7, 24, 30, 31, 41, 55]"
herbench:TSO_0698,herbench,mdp3_8,"[0, 13, 16, 30, 34, 38, 55, 63]"
herbench:TSO_0698,herbench,plain_dpp_8,"[13, 16, 30, 34, 38, 41, 55, 63]"
herbench:TSO_0859,herbench,mdp3_8,"[13, 16, 20, 22, 41, 42, 44, 45]"
herbench:TSO_0859,herbench,plain_dpp_8,"[13, 16, 20, 22, 41, 42, 44, 45]"
herbench:TSO_0864,herbench,mdp3_8,"[13, 16, 20, 22, 35, 41, 47, 48]"
herbench:TSO_0864,herbench,plain_dpp_8,"[13, 16, 20, 22, 35, 41, 47, 48]"
herbench:TSO_0865,herbench,mdp3_8,"[13, 16, 20, 21, 22, 41, 55, 57]"
herbench:TSO_0865,herbench,plain_dpp_8,"[13, 16, 20, 21, 22, 41, 42, 57]"
herbench:TSO_0868,herbench,mdp3_8,"[9, 16, 20, 22, 35, 41, 42, 52]"
herbench:TSO_0868,herbench,plain_dpp_8,"[16, 22, 35, 41, 42, 46, 52, 56]"
herbench:TSO_0901,herbench,mdp3_8,"[7, 17, 18, 28, 29, 31, 40, 51]"
herbench:TSO_0901,herbench,plain_dpp_8,"[1, 7, 17, 28, 29, 31, 34, 40]"
herbench:TSO_0904,herbench,mdp3_8,"[20, 21, 28, 29, 40, 52, 61, 62]"
herbench:TSO_0904,herbench,plain_dpp_8,"[29, 31, 32, 40, 52, 59, 61, 62]"
herbench:TSO_0908,herbench,mdp3_8,"[7, 15, 23, 29, 35, 40, 51, 52]"
herbench:TSO_0908,herbench,plain_dpp_8,"[7, 15, 23, 29, 35, 40, 51, 52]"
herbench:TSO_0927,herbench,mdp3_8,"[5, 19, 23, 25, 29, 51, 57, 62]"
herbench:TSO_0927,herbench,plain_dpp_8,"[1, 6, 23, 25, 29, 51, 57, 62]"
herbench:TSO_0928,herbench,mdp3_8,"[5, 23, 25, 26, 34, 45, 51, 57]"
herbench:TSO_0928,herbench,plain_dpp_8,"[5, 23, 25, 26, 34, 45, 51, 57]"
herbench:TSO_0940,herbench,mdp3_8,"[4, 8, 22, 25, 26, 34, 51, 57]"
herbench:TSO_0940,herbench,plain_dpp_8,"[1, 4, 8, 22, 25, 26, 51, 57]"
herbench:TSO_0945,herbench,mdp3_8,"[1, 5, 6, 15, 20, 39, 51, 57]"
herbench:TSO_0945,herbench,plain_dpp_8,"[1, 5, 6, 20, 39, 40, 57, 62]"
herbench:TSO_0949,herbench,mdp3_8,"[1, 15, 19, 22, 51, 57, 62, 63]"
herbench:TSO_0949,herbench,plain_dpp_8,"[1, 15, 19, 22, 26, 51, 57, 62]"
herbench:TSO_1025,herbench,mdp3_8,"[3, 5, 20, 31, 40, 48, 49, 63]"
herbench:TSO_1025,herbench,plain_dpp_8,"[1, 3, 5, 31, 33, 39, 40, 48]"
herbench:TSO_1038,herbench,mdp3_8,"[3, 12, 20, 40, 43, 49, 50, 63]"
herbench:TSO_1038,herbench,plain_dpp_8,"[3, 20, 28, 31, 40, 43, 49, 50]"
herbench:TSO_1039,herbench,mdp3_8,"[1, 3, 8, 31, 33, 43, 49, 50]"
herbench:TSO_1039,herbench,plain_dpp_8,"[1, 3, 8, 31, 33, 43, 49, 50]"
herbench:TSO_1332,herbench,mdp3_8,"[5, 6, 16, 22, 27, 37, 45, 51]"
herbench:TSO_1332,herbench,plain_dpp_8,"[5, 6, 10, 16, 22, 27, 37, 51]"
herbench:TSO_1336,herbench,mdp3_8,"[4, 11, 29, 37, 53, 55, 61, 62]"
herbench:TSO_1336,herbench,plain_dpp_8,"[4, 29, 37, 48, 53, 55, 61, 62]"
herbench:TSO_1337,herbench,mdp3_8,"[0, 4, 6, 22, 34, 37, 46, 55]"
herbench:TSO_1337,herbench,plain_dpp_8,"[4, 6, 22, 37, 45, 46, 55, 61]"
herbench:TSO_1400,herbench,mdp3_8,"[2, 21, 25, 34, 36, 41, 42, 48]"
herbench:TSO_1400,herbench,plain_dpp_8,"[2, 21, 25, 27, 34, 36, 41, 42]"
herbench:TSO_1402,herbench,mdp3_8,"[0, 12, 24, 34, 36, 37, 59, 63]"
herbench:TSO_1402,herbench,plain_dpp_8,"[12, 24, 34, 36, 37, 59, 61, 63]"
herbench:TSO_1404,herbench,mdp3_8,"[9, 19, 25, 46, 50, 52, 58, 63]"
herbench:TSO_1404,herbench,plain_dpp_8,"[9, 19, 25, 46, 50, 52, 58, 63]"
herbench:TSO_1424,herbench,mdp3_8,"[9, 13, 22, 25, 36, 42, 51, 61]"
herbench:TSO_1424,herbench,plain_dpp_8,"[9, 13, 22, 25, 36, 51, 59, 61]"
herbench:TSO_1579,herbench,mdp3_8,"[1, 6, 16, 24, 36, 38, 39, 60]"
herbench:TSO_1579,herbench,plain_dpp_8,"[1, 6, 16, 24, 36, 38, 39, 60]"
herbench:TSO_1592,herbench,mdp3_8,"[6, 11, 24, 36, 38, 48, 59, 62]"
herbench:TSO_1592,herbench,plain_dpp_8,"[6, 11, 16, 24, 36, 38, 39, 62]"
herbench:TSO_1784,herbench,mdp3_8,"[1, 10, 12, 29, 30, 46, 47, 63]"
herbench:TSO_1784,herbench,plain_dpp_8,"[1, 10, 12, 29, 30, 46, 48, 63]"
herbench:TSO_1797,herbench,mdp3_8,"[4, 6, 13, 29, 31, 43, 47, 48]"
herbench:TSO_1797,herbench,plain_dpp_8,"[1, 6, 13, 29, 31, 43, 47, 48]"
herbench:TSO_1798,herbench,mdp3_8,"[1, 14, 16, 23, 31, 46, 47, 56]"
herbench:TSO_1798,herbench,plain_dpp_8,"[1, 14, 16, 23, 31, 40, 47, 56]"
herbench:TSO_1900,herbench,mdp3_8,"[6, 9, 13, 22, 31, 35, 42, 56]"
herbench:TSO_1900,herbench,plain_dpp_8,"[6, 9, 13, 20, 22, 31, 35, 42]"
herbench:TSO_1902,herbench,mdp3_8,"[6, 15, 19, 29, 31, 35, 37, 57]"
herbench:TSO_1902,herbench,plain_dpp_8,"[6, 9, 15, 19, 29, 31, 35, 57]"
herbench:TSO_1903,herbench,mdp3_8,"[5, 20, 22, 33, 35, 46, 50, 57]"
herbench:TSO_1903,herbench,plain_dpp_8,"[5, 20, 22, 31, 35, 46, 50, 57]"
herbench:TSO_1914,herbench,mdp3_8,"[9, 13, 14, 24, 35, 37, 39, 57]"
herbench:TSO_1914,herbench,plain_dpp_8,"[9, 13, 14, 24, 25, 35, 37, 57]"
herbench:TSO_1915,herbench,mdp3_8,"[1, 5, 13, 14, 19, 35, 43, 53]"
herbench:TSO_1915,herbench,plain_dpp_8,"[1, 5, 13, 14, 19, 35, 43, 53]"
herbench:TSO_1919,herbench,mdp3_8,"[5, 12, 13, 15, 22, 38, 50, 57]"
herbench:TSO_1919,herbench,plain_dpp_8,"[5, 6, 12, 13, 15, 22, 57, 59]"
herbench:TSO_1920,herbench,mdp3_8,"[1, 5, 8, 13, 19, 35, 53, 59]"
herbench:TSO_1920,herbench,plain_dpp_8,"[1, 5, 8, 13, 19, 35, 53, 59]"
herbench:TSO_2000,herbench,mdp3_8,"[7, 10, 18, 19, 27, 33, 39, 45]"
herbench:TSO_2000,herbench,plain_dpp_8,"[6, 7, 10, 11, 17, 18, 19, 52]"
herbench:TSO_2004,herbench,mdp3_8,"[6, 8, 23, 24, 25, 32, 35, 61]"
herbench:TSO_2004,herbench,plain_dpp_8,"[6, 7, 8, 23, 24, 25, 35, 61]"
herbench:TSO_2013,herbench,mdp3_8,"[6, 7, 19, 24, 34, 36, 42, 47]"
herbench:TSO_2013,herbench,plain_dpp_8,"[6, 7, 10, 19, 24, 34, 36, 47]"
herbench:TSO_2017,herbench,mdp3_8,"[6, 7, 17, 19, 21, 25, 33, 42]"
herbench:TSO_2017,herbench,plain_dpp_8,"[6, 7, 10, 17, 19, 21, 25, 42]"
herbench:TSO_2032,herbench,mdp3_8,"[3, 12, 16, 27, 35, 43, 45, 63]"
herbench:TSO_2032,herbench,plain_dpp_8,"[3, 4, 12, 27, 35, 43, 45, 63]"
herbench:TSO_2043,herbench,mdp3_8,"[0, 1, 13, 16, 26, 43, 45, 62]"
herbench:TSO_2043,herbench,plain_dpp_8,"[0, 13, 16, 17, 26, 35, 45, 62]"
herbench:TSO_2050,herbench,mdp3_8,"[2, 8, 19, 20, 31, 39, 40, 49]"
herbench:TSO_2050,herbench,plain_dpp_8,"[2, 3, 8, 20, 32, 39, 40, 49]"
herbench:TSO_2061,herbench,mdp3_8,"[2, 8, 14, 19, 39, 40, 41, 49]"
herbench:TSO_2061,herbench,plain_dpp_8,"[2, 8, 14, 19, 39, 40, 42, 49]"
herbench:TSO_2067,herbench,mdp3_8,"[1, 3, 13, 37, 39, 42, 46, 49]"
herbench:TSO_2067,herbench,plain_dpp_8,"[1, 3, 13, 37, 39, 42, 46, 49]"
herbench:TSO_2068,herbench,mdp3_8,"[3, 8, 19, 24, 31, 39, 40, 49]"
herbench:TSO_2068,herbench,plain_dpp_8,"[2, 3, 8, 19, 39, 41, 49, 52]"
herbench:TSO_2070,herbench,mdp3_8,"[0, 3, 8, 20, 39, 40, 48, 49]"
herbench:TSO_2070,herbench,plain_dpp_8,"[0, 3, 8, 20, 39, 42, 49, 53]"
herbench:TSO_2071,herbench,mdp3_8,"[1, 4, 5, 7, 24, 38, 49, 63]"
herbench:TSO_2071,herbench,plain_dpp_8,"[1, 3, 4, 5, 7, 24, 38, 49]"
herbench:TSO_2125,herbench,mdp3_8,"[0, 11, 12, 19, 21, 45, 46, 62]"
herbench:TSO_2125,herbench,plain_dpp_8,"[0, 11, 12, 19, 22, 35, 45, 46]"
herbench:TSO_2126,herbench,mdp3_8,"[6, 9, 12, 25, 35, 45, 46, 63]"
herbench:TSO_2126,herbench,plain_dpp_8,"[6, 9, 12, 25, 35, 45, 46, 63]"
herbench:TSO_2133,herbench,mdp3_8,"[6, 12, 21, 29, 32, 45, 46, 63]"
herbench:TSO_2133,herbench,plain_dpp_8,"[6, 12, 29, 32, 35, 45, 46, 63]"
herbench:TSO_2136,herbench,mdp3_8,"[0, 6, 8, 13, 25, 32, 45, 55]"
herbench:TSO_2136,herbench,plain_dpp_8,"[0, 6, 8, 13, 16, 25, 32, 45]"
herbench:TSO_2137,herbench,mdp3_8,"[0, 6, 11, 13, 21, 36, 46, 62]"
herbench:TSO_2137,herbench,plain_dpp_8,"[0, 6, 11, 13, 16, 21, 36, 46]"
herbench:TSO_2140,herbench,mdp3_8,"[6, 11, 12, 34, 45, 46, 62, 63]"
herbench:TSO_2140,herbench,plain_dpp_8,"[6, 11, 12, 36, 45, 46, 62, 63]"
